HS CODE	DESCRIPTION  / KEYWORD
989800	Throwing stars
989800	Torsion bar assisted knife
989800	Toy guns
989800	Yaqua blowgun
711319	Bellychain
711319	Bracelet
711319	Broach
711319	Chain
711319	Charm
711319	Cowries
711319	Crosses
711319	Crucifix
711319	Cultured pearl
711319	Cultured pearl
711319	Earrings
711319	Earset
711319	Fashion jewellery
711319	Fashion jewellery
711319	Gold
711319	Jewelery
711319	Jewellery
711319	Jewelry
711319	Jewlery
711319	Jewlry
711319	Key chain
711319	Key chain
711319	Key ring
711319	Key ring
711319	Keychain
711319	Medical ID
711319	Medical ID
711319	Necklace
711319	Palladium
711319	Pendant
711319	Platinum
711319	Precious metal
711319	Precious metal
711319	Precious stone
711319	Precious stone
711319	Ring
711319	Silver
711319	Tie pin
711319	Tie pin
711319	Wristband
711319	Wristlet
330499	Ashes
330499	Baby powder
330499	Baby powder
330499	Beauty cream
330499	Beauty cream
330499	Beauty powder
330499	Beauty powder
330499	Beauty preparation
330499	Beauty preparation
330499	Beauty products
330499	Beauty products
330499	Beauty suppl
330499	Beauty suppl
330499	Beauty supplies
330499	Beauty supplies
330499	Body cream
330499	Body cream
330499	Body lotion
330499	Body lotion
330499	Body powder
330499	Body powder
330499	Brow finishing gel
330499	Brow finishing gel
330499	Brow finishing gel
330499	Clay mask
330499	Clay mask
330499	Concealer
330499	Conditioner
330499	Cosmetics
330499	Cotton wool
330499	Cotton wool
330499	Cream
330499	Drug store product
330499	Drug store product
330499	Drug store product
330499	Eye make up
330499	Eye make up
330499	Eye make up
330499	Eye shadow
330499	Eye shadow
330499	Face color
330499	Face color
330499	Face cream
330499	Face cream
330499	Face lotion
330499	Face lotion
330499	Face mask
330499	Face mask
330499	Face scrub
330499	Face scrub
330499	Facial cleanser
330499	Facial cleanser
330499	Facial scrub
330499	Facial scrub
330499	Facial serum
330499	Facial serum
330499	Facial toner
330499	Facial toner
330499	Facial wash
330499	Facial wash
330499	Foot cream
330499	Foot cream
330499	Foundation
330499	Foundation cream
330499	Foundation cream
330499	Hand cream
330499	Hand cream
330499	Hand lotion
330499	Hand lotion
330499	Healing balm
330499	Healing balm
330499	Lip balm
330499	Lip balm
330499	Lip make up
330499	Lip make up
330499	Lip make up
330499	Lip stick
330499	Lip stick
330499	Lipstick
330499	Lotion
330499	Make up powder
330499	Make up powder
330499	Make up powder
330499	Makeup
330499	Manicure preparation
330499	Manicure preparation
330499	Mascara
330499	Moisturizer
330499	Moisturizing cream
330499	Moisturizing cream
330499	Nail paint
330499	Nail paint
330499	Nail polish
330499	Nail polish
330499	Pedicure preparation
330499	Pedicure preparation
330499	Pharmaceutical product
330499	Pharmaceutical product
330499	Powders
330499	Rejuvenex
330499	Salon supplies
330499	Salon supplies
330499	Sea mud
330499	Sea mud
330499	Shampoo
330499	Skin care
330499	Skin care
330499	Skin care products
330499	Skin care products
330499	Skin care products
330499	Skin cleanser
330499	Skin cleanser
330499	Skin cream
330499	Skin cream
330499	Skin toner
330499	Skin toner
330499	Skincare
330499	Sun tan cream
330499	Sun tan cream
330499	Sun tan cream
330499	Sun tan lotion
330499	Sun tan lotion
330499	Sun tan lotion
330499	Sun tan preparations
330499	Sun tan preparations
330499	Sun tan preparations
330499	Sunscreen
330499	Toiletries
330499	Toiletteries
420100	Breastplates
420100	Bridles
420100	Collar
420100	Dog coats
420100	Dog coats
420100	Dog collar
420100	Dog collar
420100	Dog leash
420100	Dog leash
420100	Dog muzzle
420100	Dog muzzle
420100	Dry insect
420100	Dry insect
420100	Equestrian good
420100	Equestrian good
420100	Equine
420100	Flank cinch
420100	Flank cinch
420100	Girth
420100	Halters
420100	Harness
420100	Horse grooming
420100	Horse grooming
420100	Horse saddle
420100	Horse saddle
420100	Horse supplies
420100	Horse supplies
420100	Horse tack
420100	Horse tack
420100	Leather pad
420100	Leather pad
420100	Martingales
420100	Mullen mouth
420100	Mullen mouth
420100	Muzzle
420100	Reins
420100	Saddle
420100	Saddle bag
420100	Saddle bag
420100	Saddle cloth
420100	Saddle cloth
420100	Saddle pad
420100	Saddle pad
420100	Saddler
420100	Saddlery
100210	Barley
100210	Buckwheat
100210	Canary seed
100210	Canary seed
100210	Corn Silk
100210	Corn Silk
100210	Durum wheat
100210	Durum wheat
100210	Flour
100210	Fonio
100210	Grain sorghum
100210	Grain sorghum
100210	Maize
100210	Meslin
100210	Millet
100210	Oat
100210	Quinoa
100210	Rice
100210	Rye
100210	Starch
100210	Triticale
100210	Wheat
490199	Advertisement
490199	Advertising
490199	Almanac
490199	Banner
490199	Bible
490199	Book
490199	Booklet
490199	Brochure
490199	Calendar
490199	Catalogue
490199	Certificate
490199	Chart
490199	Commic book
490199	Commic book
490199	Curriculum
490199	Decal
490199	Design
490199	Dictionary
490199	Directory
490199	Document
490199	Educational
490199	Encyclopedia
490199	Flyer
490199	Globe
490199	Graphics
490199	Guide
490199	Illustrated pa
490199	Illustrated pa
160414	Canned fish
160414	Canned fish
160414	Crab
160414	Crayfish
160414	Escargot
160414	Fish sticks
160414	Fish sticks
160414	Sardine
160414	Snail
160414	Tuna
300590	Absorbable surgical haemostatic
300590	Absorbable surgical haemostatic
300590	Absorbable surgical haemostatic
300590	Adhesive plasters
300590	Adhesive plasters
300590	Bandages
300590	catgut
300590	Dental haemostatic
300590	Dental haemostatic
300590	First aid box
300590	First aid box
300590	First aid box
300590	First aid kit
300590	First aid kit
300590	First aid kit
300590	Gauze
300590	Laminaria tents
300590	Laminaria tents
300590	materials
300590	Medical test kit
300590	Medical test kit
300590	Medical test kit
300590	Poultices
300590	Sterile laminaria
300590	Sterile laminaria
300590	Sterile surgical
300590	Sterile surgical
300590	Surgical wound closure
300590	Surgical wound closure
300590	Surgical wound closure
300590	Suture
300590	Tissue adhesives
300590	Tissue adhesives
300590	Wadding
620640	Bath robe
620640	Bath robe
620640	Bathrobe
620640	Blouse
620640	Boxers
620640	Briefs
620640	Flannel
620640	Fleece
620640	G string
620640	G string
620640	Gown
620640	Intimates
620640	Lingerie
620640	Neglige
620640	Nightdress
620640	Nightshirt
620640	Pajamas
620640	Panties
620640	Petticoat
620640	Polo
620640	Pyjamas
620640	Robe
620640	Romper
620640	Seamless
620640	Shirt
620640	Singlet
620640	Sleep wear
620640	Sleep wear
620640	Sleepwear
620640	Slip
620640	Socks
620640	Thong
620640	Undergarment
620640	Underpants
620640	Undershirt
620640	Underwear
620640	Undies
620640	Vest
220820	Baileys
220820	Bourbon
220820	Brandy
220820	Gin
220820	Liquor
220820	Rum
220820	Scotch
220820	Spirits
220820	Tequila
220820	Vodka
220820	Whiskey
220820	Wine cooler
220820	Wine cooler
340119	Anionic
340119	black soap
340119	black soap
340119	Bleach
340119	Bleaching preparation
340119	Bleaching preparation
340119	Bleaching products
340119	Bleaching products
340119	Blueing preparation
340119	Blueing preparation
340119	Car detailing
340119	Car detailing
340119	Car detailing products
340119	Car detailing products
340119	Car detailing products
340119	Cationic
340119	Cleaner
340119	Cleaning products
340119	Cleaning products
340119	Cleaningpreparations
340119	Detergent
340119	Dishwasher detergents
340119	Dishwasher detergents
340119	Eye glass cleaner
340119	Eye glass cleaner
340119	Eye glass cleaner
340119	Fabric softener
340119	Fabric softener
340119	Glass cleaner
340119	Glass cleaner
340119	Household cleaner
340119	Household cleaner
340119	Household cleaning products
340119	Household cleaning products
340119	Household cleaning products
340119	Laundry detergent
340119	Laundry detergent
340119	Lysol
340119	Metal cleaning preparations
340119	Metal cleaning preparations
340119	Metal cleaning preparations
340119	Oven cleaner
340119	Oven cleaner
340119	Oven cleaning preparations
340119	Oven cleaning preparations
340119	Oven cleaning preparations
340119	Polish
340119	Soap
340119	Stove cleaner
340119	Stove cleaner
340119	Toilet bowl cleaner
340119	Toilet bowl cleaner
340119	Toilet bowl cleaner
340119	Toilet bowl cleaning preparations
340119	Toilet bowl cleaning preparations
340119	Toilet bowl cleaning preparations
340119	Toilet bowl cleaning preparations
340119	Washing preparations
340119	Washing preparations
340119	Washing products
340119	Washing products
340119	Water softener
340119	Water softener
340119	Window cleaner
340119	Window cleaner
340119	Window cleaning preparations
340119	Window cleaning preparations
340119	Window cleaning preparations
820719	Augers
820719	Blending
820719	Boring
820719	Broaching
820719	Drilling
820719	Earth boring
820719	Earth boring
820719	Exploration
820719	Metal drawing die
820719	Metal drawing die
820719	Metal drawing die
820719	Metal extruding die
820719	Metal extruding die
820719	Metal extruding die
820719	Milling
820719	Milling cutters
820719	Milling cutters
820719	Percussion rock drill bits
820719	Percussion rock drill bits
820719	Percussion rock drill bits
820719	Percussion rock drill bits
820719	Pressing
820719	Punching
820719	Rock drilling
820719	Rock drilling
820719	Rotary rock drill bits
820719	Rotary rock drill bits
820719	Rotary rock drill bits
820719	Rotary rock drill bits
820719	Screw driver
820719	Screw driver
820719	Stamping
820719	Tapping
820719	Threading
820719	Tungsten carbide tipped
820719	Tungsten carbide tipped
820719	Tungsten carbide tipped
820719	Turning
650500	Beanie
650500	Beret
650500	Bonnet
650500	Cap
650500	Fascinator
650500	Hair net
650500	Hair net
650500	Hat
650500	Head cover
650500	Head cover
650500	Hood
650500	Kepi
650500	Riding hat
650500	Riding hat
650500	Toque
